"city_id","name","state_id","name"
38077,Tamalameque,776,Cesar
38078,Valledupar,776,Cesar
38079,Choco,777,Choco
38080,Acandi,777,Choco
38081,Alto Baudo,777,Choco
38082,Atrato,777,Choco
38083,Bagado,777,Choco
38084,Bahia Solano,777,Choco
38085,Bajo Baudo,777,Choco
38086,Bojaya,777,Choco
38087,Certegui,777,Choco
38088,Condoto,777,Choco
38089,El Canton de San Pablo,777,Choco
38090,El Carmen de Atrato,777,Choco
38091,El Carmen del Darien,777,Choco
38092,El Litoral del San Juan,777,Choco
38093,Istmina,777,Choco
38094,Jurado,777,Choco
38095,Lloro,777,Choco
38096,Medio Atrato,777,Choco
38097,Medio Baudo,777,Choco
38098,Medio San Juan,777,Choco
38099,Novita,777,Choco
38100,Nuqui,777,Choco
38101,Quibdo,777,Choco
38102,Rio Iro,777,Choco
38103,Rio Quito,777,Choco
38104,Riosucio,777,Choco
38105,San Jose del Palmar,777,Choco
38106,Sipi,777,Choco
38107,Tado,777,Choco
38108,Unguia,777,Choco
38109,Union Panamericana,777,Choco
38110,Cordoba,778,Cordoba
38111,Ayapel,778,Cordoba
38112,Buenavista,778,Cordoba
38113,Canalete,778,Cordoba
38114,Cerete,778,Cordoba
38115,Chima,778,Cordoba
38116,Chinu,778,Cordoba
38117,Cienaga de Oro,778,Cordoba
38118,Cotorra,778,Cordoba
38119,La Apartada,778,Cordoba
38120,Los Cordobas,778,Cordoba
38121,Momil,778,Cordoba
38122,Monitos,778,Cordoba
38123,Montelibano,778,Cordoba
38124,Monteria,778,Cordoba
38125,Planeta Rica,778,Cordoba
38126,Pueblo Nuevo,778,Cordoba
38127,Puerto Escondido,778,Cordoba
38128,Puerto Libertador,778,Cordoba
38129,Purisima,778,Cordoba
38130,Sahagun,778,Cordoba
38131,San Andres de Sotavento,778,Cordoba
38132,San Antero,778,Cordoba
38133,San Bernardo del Viento,778,Cordoba
38134,San Carlos,778,Cordoba
38135,San Jose de Ure,778,Cordoba
38136,San Pelayo,778,Cordoba
38137,Santa Cruz de Lorica,778,Cordoba
38138,Tierralta,778,Cordoba
38139,Tuchin,778,Cordoba
38140,Valencia,778,Cordoba
38141,Cundinamarca,779,Cundinamarca
38142,Agua de Dios,779,Cundinamarca
38143,Alban,779,Cundinamarca
38144,Anapoima,779,Cundinamarca
38145,Anolaima,779,Cundinamarca
38146,Apulo,779,Cundinamarca
38147,Arbelaez,779,Cundinamarca
38148,Beltran,779,Cundinamarca
38149,Bituima,779,Cundinamarca
38150,Bojaca,779,Cundinamarca
38151,Cabrera,779,Cundinamarca
38152,Cachipay,779,Cundinamarca
38153,Cajica,779,Cundinamarca
38154,Caparrapi,779,Cundinamarca
38155,Caqueza,779,Cundinamarca
38156,Carmen de Carupa,779,Cundinamarca
38157,Chaguani,779,Cundinamarca
38158,Chia,779,Cundinamarca
38159,Chipaque,779,Cundinamarca
38160,Choachi,779,Cundinamarca
38161,Choconta,779,Cundinamarca
38162,Cogua,779,Cundinamarca
38163,Cota,779,Cundinamarca
38164,Cucunuba,779,Cundinamarca
38165,El Colegio,779,Cundinamarca
38166,El Penon,779,Cundinamarca
38167,El Rosal,779,Cundinamarca
38168,Facatativa,779,Cundinamarca
38169,Fomeque,779,Cundinamarca
38170,Fosca,779,Cundinamarca
38171,Funza,779,Cundinamarca
38172,Fuquene,779,Cundinamarca
38173,Fusagasuga,779,Cundinamarca
38174,Gachala,779,Cundinamarca
38175,Gachancipa,779,Cundinamarca
38176,Gacheta,779,Cundinamarca
38177,Gama,779,Cundinamarca
38178,Girardot,779,Cundinamarca
38179,Granada,779,Cundinamarca
38180,Guacheta,779,Cundinamarca
38181,Guaduas,779,Cundinamarca
38182,Guasca,779,Cundinamarca
38183,Guataqui,779,Cundinamarca
38184,Guatavita,779,Cundinamarca
38185,Guayabal de Siquima,779,Cundinamarca
38186,Guayabetal,779,Cundinamarca
38187,Gutierrez,779,Cundinamarca
38188,Jerusalen,779,Cundinamarca
38189,Junin,779,Cundinamarca
38190,La Calera,779,Cundinamarca
38191,La Mesa,779,Cundinamarca
38192,La Palma,779,Cundinamarca
38193,La Pena,779,Cundinamarca
38194,La Vega,779,Cundinamarca
38195,Lenguazaque,779,Cundinamarca
38196,Macheta,779,Cundinamarca
38197,Madrid,779,Cundinamarca
38198,Manta,779,Cundinamarca
38199,Medina,779,Cundinamarca
38200,Mosquera,779,Cundinamarca
38201,Narino,779,Cundinamarca
38202,Nemocon,779,Cundinamarca
38203,Nilo,779,Cundinamarca
38204,Nimaima,779,Cundinamarca
38205,Nocaima,779,Cundinamarca
38206,Pacho,779,Cundinamarca
38207,Paime,779,Cundinamarca
38208,Pandi,779,Cundinamarca
38209,Paratebueno,779,Cundinamarca
38210,Pasca,779,Cundinamarca
38211,Puerto Salgar,779,Cundinamarca
38212,Puli,779,Cundinamarca
38213,Quebradanegra,779,Cundinamarca
38214,Quetame,779,Cundinamarca
38215,Quipile,779,Cundinamarca
38216,Ricaurte,779,Cundinamarca
38217,San Antonio del Tequendama,779,Cundinamarca
38218,San Bernardo,779,Cundinamarca
38219,San Cayetano,779,Cundinamarca
38220,San Francisco,779,Cundinamarca
38221,San Juan de Rioseco,779,Cundinamarca
38222,Sasaima,779,Cundinamarca
38223,Sesquile,779,Cundinamarca
38224,Sibate,779,Cundinamarca
38225,Silvania,779,Cundinamarca
38226,Simijaca,779,Cundinamarca
38227,Soacha,779,Cundinamarca
38228,Sopo,779,Cundinamarca
38229,Subachoque,779,Cundinamarca
38230,Suesca,779,Cundinamarca
38231,Supata,779,Cundinamarca
38232,Susa,779,Cundinamarca
38233,Sutatausa,779,Cundinamarca
38234,Tabio,779,Cundinamarca
38235,Tausa,779,Cundinamarca
38236,Tena,779,Cundinamarca
38237,Tenjo,779,Cundinamarca
38238,Tibacuy,779,Cundinamarca
38239,Tibirita,779,Cundinamarca
38240,Tocaima,779,Cundinamarca
38241,Tocancipa,779,Cundinamarca
38242,Topaipi,779,Cundinamarca
38243,Ubala,779,Cundinamarca
38244,Ubaque,779,Cundinamarca
38245,Ubate,779,Cundinamarca
38246,Une,779,Cundinamarca
38247,Utica,779,Cundinamarca
38248,Venecia,779,Cundinamarca
38249,Vergara,779,Cundinamarca
38250,Viani,779,Cundinamarca
38251,Villagomez,779,Cundinamarca
38252,Villapinzon,779,Cundinamarca
38253,Villeta,779,Cundinamarca
38254,Viota,779,Cundinamarca
38255,Yacopi,779,Cundinamarca
38256,Zipacon,779,Cundinamarca
38257,Zipaquira,779,Cundinamarca
38258,Guainia,780,Guainia
38259,Barranco Minas,780,Guainia
38260,Cacahual,780,Guainia
38261,Inirida,780,Guainia
38262,La Guadalupe,780,Guainia
38263,Mapiripana,780,Guainia
38264,Morichal Nuevo,780,Guainia
38265,Pana Pana,780,Guainia
38266,Puerto Colombia,780,Guainia
38267,San Felipe,780,Guainia
38268,Guaviare,781,Guaviare
38269,Calamar,781,Guaviare
38270,El Retorno,781,Guaviare
38271,Miraflores,781,Guaviare
38272,San Jose del Guaviare,781,Guaviare
38273,Huila,782,Huila
38274,Acevedo,782,Huila
38275,Agrado,782,Huila
38276,Aipe,782,Huila
38277,Algeciras,782,Huila
38278,Altamira,782,Huila
38279,Baraya,782,Huila
38280,Campoalegre,782,Huila
38281,Colombia,782,Huila
38282,Elias,782,Huila
38283,Garzon,782,Huila
38284,Gigante,782,Huila
38285,Guadalupe,782,Huila
38286,Hobo,782,Huila
38287,Iquira,782,Huila
38288,Isnos,782,Huila
38289,La Argentina,782,Huila
38290,La Plata,782,Huila
38291,Nataga,782,Huila
38292,Neiva,782,Huila
38293,Oporapa,782,Huila
38294,Paicol,782,Huila
38295,Palermo,782,Huila
38296,Palestina,782,Huila
38297,Pital,782,Huila
38298,Pitalito,782,Huila
38299,Rivera,782,Huila
38300,Saladoblanco,782,Huila
38301,San Agustin,782,Huila
38302,Santa Maria,782,Huila
38303,Suaza,782,Huila
38304,Tarqui,782,Huila
38305,Tello,782,Huila
38306,Teruel,782,Huila
38307,Tesalia,782,Huila
38308,Timana,782,Huila
38309,Villavieja,782,Huila
38310,Yaguara,782,Huila
38311,La Guajira,783,La Guajira
38312,Albania,783,La Guajira
38313,Barrancas,783,La Guajira
38314,Dibulla,783,La Guajira
38315,Distraccion,783,La Guajira
38316,El Molino,783,La Guajira
38317,Fonseca,783,La Guajira
38318,Hatonuevo,783,La Guajira
38319,La Jagua del Pilar,783,La Guajira
38320,Maicao,783,La Guajira
38321,Manaure,783,La Guajira
38322,Riohacha,783,La Guajira
38323,San Juan del Cesar,783,La Guajira
38324,Uribia,783,La Guajira
38325,Urumita,783,La Guajira
38326,Villanueva,783,La Guajira
38327,Magdalena,784,Magdalena
38328,Algarrobo,784,Magdalena
38329,Aracataca,784,Magdalena
38330,Ariguani,784,Magdalena
38331,Cerro de San Antonio,784,Magdalena
38332,Chibolo,784,Magdalena
38333,Cienaga,784,Magdalena
38334,Concordia,784,Magdalena
38335,El Banco,784,Magdalena
38336,El Pinon,784,Magdalena
38337,El Reten,784,Magdalena
38338,Fundacion,784,Magdalena
38339,Guamal,784,Magdalena
38340,Nueva Granada,784,Magdalena
38341,Pedraza,784,Magdalena
38342,Pijino del Carmen,784,Magdalena
38343,Pivijay,784,Magdalena
38344,Plato,784,Magdalena
38345,Pueblo Viejo,784,Magdalena
38346,Remolino,784,Magdalena
38347,Sabanas de San angel,784,Magdalena
38348,Salamina,784,Magdalena
38349,San Sebastian de Buenavista,784,Magdalena
38350,Santa Ana,784,Magdalena
38351,Santa Barbara de Pinto,784,Magdalena
38352,Santa Marta,784,Magdalena
38353,San Zenon,784,Magdalena
38354,Sitionuevo,784,Magdalena
38355,Tenerife,784,Magdalena
38356,Zapayan,784,Magdalena
38357,Zona Bananera,784,Magdalena
38358,Meta,785,Meta
38359,Acacias,785,Meta
38360,Barranca de Upia,785,Meta
38361,Cabuyaro,785,Meta
38362,Castilla la Nueva,785,Meta
38363,Cumaral,785,Meta
38364,El Calvario,785,Meta
38365,El Castillo,785,Meta
38366,El Dorado,785,Meta
38367,Fuente de Oro,785,Meta
38368,Granada,785,Meta
38369,Guamal,785,Meta
38370,La Macarena,785,Meta
38371,La Uribe,785,Meta
38372,Lejanias,785,Meta
38373,Mapiripan,785,Meta
38374,Mesetas,785,Meta
38375,Puerto Concordia,785,Meta
38376,Puerto Gaitan,785,Meta
38377,Puerto Lleras,785,Meta
38378,Puerto Lopez,785,Meta
38379,Puerto Rico,785,Meta
38380,Restrepo,785,Meta
38381,San Carlos de Guaroa,785,Meta
38382,San Juan de Arama,785,Meta
38383,San Juanito,785,Meta
38384,San Luis de Cubarral,785,Meta
38385,San Martin,785,Meta
38386,Villavicencio,785,Meta
38387,Vista Hermosa,785,Meta
38388,Narino,786,Narino
38389,Alban,786,Narino
38390,Aldana,786,Narino
38391,Ancuya,786,Narino
38392,Arboleda,786,Narino
38393,Barbacoas,786,Narino
38394,Belen,786,Narino
38395,Buesaco,786,Narino
38396,Chachagui,786,Narino
38397,Colon,786,Narino
38398,Consaca,786,Narino
38399,Contadero,786,Narino
38400,Cordoba,786,Narino
38401,Cuaspud,786,Narino
38402,Cumbal,786,Narino
38403,Cumbitara,786,Narino
38404,El Charco,786,Narino
38405,El Penol,786,Narino
38406,El Rosario,786,Narino
38407,El Tablon de Gomez,786,Narino
38408,El Tambo,786,Narino
38409,Francisco Pizarro,786,Narino
38410,Funes,786,Narino
38411,Guachucal,786,Narino
38412,Guaitarilla,786,Narino
38413,Gualmatan,786,Narino
38414,Iles,786,Narino
38415,Imues,786,Narino
38416,Ipiales,786,Narino
38417,La Cruz,786,Narino
38418,La Florida,786,Narino
38419,La Llanada,786,Narino
38420,La Tola,786,Narino
38421,La Union,786,Narino
38422,Leiva,786,Narino
38423,Linares,786,Narino
38424,Los Andes,786,Narino
38425,Magui Payan,786,Narino
38426,Mallama,786,Narino
38427,Mosquera,786,Narino
38428,Narino,786,Narino
38429,Olaya Herrera,786,Narino
38430,Ospina,786,Narino
38431,Pasto,786,Narino
38432,Policarpa,786,Narino
38433,Potosi,786,Narino
38434,Providencia,786,Narino
38435,Puerres,786,Narino
38436,Pupiales,786,Narino
38437,Ricaurte,786,Narino
38438,Roberto Payan,786,Narino
38439,Samaniego,786,Narino
38440,San Bernardo,786,Narino
38441,Sandona,786,Narino
38442,San Lorenzo,786,Narino
38443,San Pablo,786,Narino
38444,San Pedro de Cartago,786,Narino
38445,Santa Barbara,786,Narino
38446,Santacruz,786,Narino
38447,Sapuyes,786,Narino
38448,Taminango,786,Narino
38449,Tangua,786,Narino
38450,Tumaco,786,Narino
38451,Tuquerres,786,Narino
38452,Yacuanquer,786,Narino
38453,Norte de Santander,787,North Santander
38454,Abrego,787,North Santander
38455,Arboledas,787,North Santander
38456,Bochalema,787,North Santander
38457,Bucarasica,787,North Santander
38458,Cachira,787,North Santander
38459,Cacota,787,North Santander
38460,Chinacota,787,North Santander
38461,Chitaga,787,North Santander
38462,Convencion,787,North Santander
38463,Cucuta,787,North Santander
38464,Cucutilla,787,North Santander
38465,Durania,787,North Santander
38466,El Carmen,787,North Santander
38467,El Tarra,787,North Santander
38468,El Zulia,787,North Santander
38469,Gramalote,787,North Santander
38470,Hacari,787,North Santander
38471,Herran,787,North Santander
38472,Labateca,787,North Santander
38473,La Esperanza,787,North Santander
38474,La Playa de Belen,787,North Santander
38475,Los Patios,787,North Santander
38476,Lourdes,787,North Santander
38477,Mutiscua,787,North Santander
38478,Ocana,787,North Santander
38479,Pamplona,787,North Santander
38480,Pamplonita,787,North Santander
38481,Puerto Santander,787,North Santander
38482,Ragonvalia,787,North Santander
38483,Salazar de Las Palmas,787,North Santander
38484,San Calixto,787,North Santander
38485,San Cayetano,787,North Santander
38486,Santiago,787,North Santander
38487,Sardinata,787,North Santander
38488,Silos,787,North Santander
38489,Teorama,787,North Santander
38490,Tibu,787,North Santander
38491,Toledo,787,North Santander
38492,Villa Caro,787,North Santander
38493,Villa del Rosario,787,North Santander
38494,Putumayo,788,Putumayo
38495,Colon,788,Putumayo
38496,Mocoa,788,Putumayo
38497,Orito,788,Putumayo
38498,Puerto Asis,788,Putumayo
38499,Puerto Caicedo,788,Putumayo
38500,Puerto Guzman,788,Putumayo
38501,Puerto Leguizamo,788,Putumayo
38502,San Francisco,788,Putumayo
38503,San Miguel,788,Putumayo
38504,Santiago,788,Putumayo
38505,Sibundoy,788,Putumayo
38506,Valle del Guamuez,788,Putumayo
38507,Villagarzon,788,Putumayo
38508,Quindio,789,Quindio
38509,Armenia,789,Quindio
38510,Buenavista,789,Quindio
38511,Calarca,789,Quindio
38512,Circasia,789,Quindio
38513,Cordoba,789,Quindio
38514,Filandia,789,Quindio
38515,Genova,789,Quindio
38516,La Tebaida,789,Quindio
38517,Montenegro,789,Quindio
38518,Pijao,789,Quindio
38519,Quimbaya,789,Quindio
38520,Salento,789,Quindio
38521,Risaralda,790,Risaralda
38522,Apia,790,Risaralda
38523,Balboa,790,Risaralda
38524,Belen de Umbria,790,Risaralda
38525,Dosquebradas,790,Risaralda
38526,Guatica,790,Risaralda
38527,La Celia,790,Risaralda
38528,La Virginia,790,Risaralda
38529,Marsella,790,Risaralda
38530,Mistrato,790,Risaralda
38531,Pereira,790,Risaralda
38532,Pueblo Rico,790,Risaralda
38533,Quinchia,790,Risaralda
38534,Santa Rosa de Cabal,790,Risaralda
38535,Santuario,790,Risaralda
38536,Santander,791,Santander
38537,Aguada,791,Santander
38538,Albania,791,Santander
38539,Aratoca,791,Santander
38540,Barbosa,791,Santander
38541,Barichara,791,Santander
38542,Barrancabermeja,791,Santander
38543,Betulia,791,Santander
38544,Bolivar,791,Santander
38545,Bucaramanga,791,Santander
38546,Cabrera,791,Santander
38547,California,791,Santander
38548,Capitanejo,791,Santander
38549,Carcasi,791,Santander
38550,Cepita,791,Santander
38551,Cerrito,791,Santander
38552,Charala,791,Santander
38553,Charta,791,Santander
38554,Chima,791,Santander
38555,Chipata,791,Santander
38556,Cimitarra,791,Santander
38557,Concepcion,791,Santander
38558,Confines,791,Santander
38559,Contratacion,791,Santander
38560,Coromoro,791,Santander
38561,Curiti,791,Santander
38562,El Carmen de Chucuri,791,Santander
38563,El Guacamayo,791,Santander
38564,El Penon,791,Santander
38565,El Playon,791,Santander
38566,Encino,791,Santander
38567,Enciso,791,Santander
38568,Florian,791,Santander
38569,Floridablanca,791,Santander
38570,Galan,791,Santander
38571,Gambita,791,Santander
38572,Giron,791,Santander
38573,Guaca,791,Santander
38574,Guadalupe,791,Santander
38575,Guapota,791,Santander
38576,Guavata,791,Santander
38577,Guepsa,791,Santander
38578,Hato,791,Santander
38579,Jesus Maria,791,Santander
38580,Jordan,791,Santander
38581,La Belleza,791,Santander
38582,Landazuri,791,Santander
38583,La Paz,791,Santander
38584,Lebrija,791,Santander
38585,Los Santos,791,Santander
38586,Macaravita,791,Santander
38587,Malaga,791,Santander
38588,Matanza,791,Santander
38589,Mogotes,791,Santander
38590,Molagavita,791,Santander
38591,Ocamonte,791,Santander
38592,Oiba,791,Santander
38593,Onzaga,791,Santander
38594,Palmar,791,Santander
38595,Palmas del Socorro,791,Santander
38596,Paramo,791,Santander
38597,Piedecuesta,791,Santander
38598,Pinchote,791,Santander
38599,Puente Nacional,791,Santander
38600,Puerto Parra,791,Santander
38601,Puerto Wilches,791,Santander
38602,Rionegro,791,Santander
38603,Sabana de Torres,791,Santander
38604,San Andres,791,Santander
38605,San Benito,791,Santander
38606,San Gil,791,Santander
38607,San Joaquin,791,Santander
38608,San Jose de Miranda,791,Santander
38609,San Miguel,791,Santander
38610,Santa Barbara,791,Santander
38611,Santa Helena del Opon,791,Santander
38612,San Vicente de Chucuri,791,Santander
38613,Simacota,791,Santander
38614,Socorro,791,Santander
38615,Suaita,791,Santander
38616,Sucre,791,Santander
38617,Surata,791,Santander
38618,Tona,791,Santander
38619,Valle de San Jose,791,Santander
38620,Velez,791,Santander
38621,Vetas,791,Santander
38622,Villanueva,791,Santander
38623,Zapatoca,791,Santander
38624,Sucre,792,Sucre
38625,Buenavista,792,Sucre
38626,Caimito,792,Sucre
38627,Chalan,792,Sucre
38628,Coloso,792,Sucre
38629,Corozal,792,Sucre
38630,Covenas,792,Sucre
38631,El Roble,792,Sucre
38632,Galeras,792,Sucre
38633,Guaranda,792,Sucre
38634,La Union,792,Sucre
38635,Los Palmitos,792,Sucre
38636,Majagual,792,Sucre
38637,Morroa,792,Sucre
38638,Ovejas,792,Sucre
38639,Palmito,792,Sucre
38640,Sampues,792,Sucre
38641,San Benito Abad,792,Sucre
38642,San Juan de Betulia,792,Sucre
38643,San Marcos,792,Sucre
38644,San Onofre,792,Sucre
38645,San Pedro,792,Sucre
38646,Since,792,Sucre
38647,Sincelejo,792,Sucre
38648,Sucre,792,Sucre
38649,Tolu,792,Sucre
38650,Tolu Viejo,792,Sucre
38651,Tolima,793,Tolima
38652,Alpujarra,793,Tolima
38653,Alvarado,793,Tolima
38654,Ambalema,793,Tolima
38655,Anzoategui,793,Tolima
38656,Armero,793,Tolima
38657,Ataco,793,Tolima
38658,Cajamarca,793,Tolima
38659,Carmen de Apicala,793,Tolima
38660,Casabianca,793,Tolima
38661,Chaparral,793,Tolima
38662,Coello,793,Tolima
38663,Coyaima,793,Tolima
38664,Cunday,793,Tolima
38665,Dolores,793,Tolima
38666,El Espinal,793,Tolima
38667,Falan,793,Tolima
38668,Flandes,793,Tolima
38669,Fresno,793,Tolima
38670,Guamo,793,Tolima
38671,Herveo,793,Tolima
38672,Honda,793,Tolima
38673,Ibague,793,Tolima
38674,Icononzo,793,Tolima
38675,Lerida,793,Tolima
38676,Libano,793,Tolima
38677,Mariquita,793,Tolima
38678,Melgar,793,Tolima
38679,Murillo,793,Tolima
38680,Natagaima,793,Tolima
38681,Ortega,793,Tolima
38682,Palocabildo,793,Tolima
38683,Piedras,793,Tolima
38684,Planadas,793,Tolima
38685,Prado,793,Tolima
38686,Purificacion,793,Tolima
38687,Rioblanco,793,Tolima
38688,Roncesvalles,793,Tolima
38689,Rovira,793,Tolima
38690,Saldana,793,Tolima
38691,San Antonio,793,Tolima
38692,San Luis,793,Tolima
38693,Santa Isabel,793,Tolima
38694,Suarez,793,Tolima
38695,Valle de San Juan,793,Tolima
38696,Venadillo,793,Tolima
38697,Villahermosa,793,Tolima
38698,Villarrica,793,Tolima
38699,Valle del Cauca,794,Valle del Cauca
38700,Alcala,794,Valle del Cauca
38701,Andalucia,794,Valle del Cauca
38702,Ansermanuevo,794,Valle del Cauca
38703,Argelia,794,Valle del Cauca
38704,Bolivar,794,Valle del Cauca
38705,Buenaventura,794,Valle del Cauca
38706,Buga,794,Valle del Cauca
38707,Bugalagrande,794,Valle del Cauca
38708,Caicedonia,794,Valle del Cauca
38709,Cali,794,Valle del Cauca
38710,Calima,794,Valle del Cauca
38711,Candelaria,794,Valle del Cauca
38712,Cartago,794,Valle del Cauca
38713,Dagua,794,Valle del Cauca
38714,El aguila,794,Valle del Cauca
38715,El Cairo,794,Valle del Cauca
38716,El Cerrito,794,Valle del Cauca
38717,El Dovio,794,Valle del Cauca
38718,Florida,794,Valle del Cauca
38719,Ginebra,794,Valle del Cauca
38720,Guacari,794,Valle del Cauca
38721,Jamundi,794,Valle del Cauca
38722,La Cumbre,794,Valle del Cauca
38723,La Union,794,Valle del Cauca
38724,La Victoria,794,Valle del Cauca
38725,Obando,794,Valle del Cauca
38726,Palmira,794,Valle del Cauca
38727,Pradera,794,Valle del Cauca
38728,Restrepo,794,Valle del Cauca
38729,Riofrio,794,Valle del Cauca
38730,Roldanillo,794,Valle del Cauca
38731,San Pedro,794,Valle del Cauca
38732,Sevilla,794,Valle del Cauca
38733,Toro,794,Valle del Cauca
38734,Trujillo,794,Valle del Cauca
38735,Tulua,794,Valle del Cauca
38736,Ulloa,794,Valle del Cauca
38737,Versalles,794,Valle del Cauca
38738,Vijes,794,Valle del Cauca
38739,Yotoco,794,Valle del Cauca
38740,Yumbo,794,Valle del Cauca
38741,Zarzal,794,Valle del Cauca
38742,Vaupes,795,Vaupes
38743,Caruru,795,Vaupes
38744,Mitu,795,Vaupes
38745,Pacoa,795,Vaupes
38746,Papunaua,795,Vaupes
38747,Taraira,795,Vaupes
38748,Yavarate,795,Vaupes
38749,Vichada,796,Vichada
38750,Cumaribo,796,Vichada
38751,La Primavera,796,Vichada
38752,Puerto Carreno,796,Vichada
38753,Santa Rosalia,796,Vichada
38754,Copenhagen,797,Capital Region of Denmark
38755,Frederiksberg,797,Capital Region of Denmark
38756,Gentofte,797,Capital Region of Denmark
38757,Helsingor,797,Capital Region of Denmark
38758,Hillerod,797,Capital Region of Denmark
38759,Arhus,798,Central Denmark Region
38760,Herning,798,Central Denmark Region
38761,Holstebro,798,Central Denmark Region
38762,Horsens,798,Central Denmark Region
38763,Randers,798,Central Denmark Region
38764,Silkeborg,798,Central Denmark Region
38765,Skive,798,Central Denmark Region
38766,Viborg,798,Central Denmark Region
38767,Alborg,799,North Denmark Region
38768,Frederikshavn,799,North Denmark Region
38769,Hjorring,799,North Denmark Region
38770,Norresundby,799,North Denmark Region
38771,Skagen,799,North Denmark Region
38772,Thisted,799,North Denmark Region
38773,Holbæk,800,Region Zealand
38774,Kalundborg,800,Region Zealand
38775,Koge,800,Region Zealand
38776,Maribo,800,Region Zealand
38777,Nakskov,800,Region Zealand
38778,Nykobing Falster,800,Region Zealand
38779,Roskilde,800,Region Zealand
38780,Slagelse,800,Region Zealand
38781,Soro,800,Region Zealand
38782,Vordingborg,800,Region Zealand
38783,Abenra,801,Region of Southern Denmark
38784,Esbjerg,801,Region of Southern Denmark
38785,Fredericia,801,Region of Southern Denmark
38786,Haderslev,801,Region of Southern Denmark
38787,Kolding,801,Region of Southern Denmark
38788,Nyborg,801,Region of Southern Denmark
38789,Odense,801,Region of Southern Denmark
38790,Ribe,801,Region of Southern Denmark
38791,Sonderborg,801,Region of Southern Denmark
38792,Svendborg,801,Region of Southern Denmark
38793,Tonder,801,Region of Southern Denmark
38794,Vejle,801,Region of Southern Denmark
38795,Antofagasta,802,Antofagasta
38796,Calama,802,Antofagasta
38797,Tocopilla,802,Antofagasta
38798,Angol,803,Araucania
38799,Temuco,803,Araucania
38800,Arica,804,Arica y Parinacota
38801,Copiapo,805,Atacama
38802,El Salvador,805,Atacama
38803,Coihaique,806,Aisen
38804,Puerto Aisen,806,Aisen
38805,Chillan,807,Biobio
38806,Concepcion,807,Biobio
38807,Coronel,807,Biobio
38808,Lebu,807,Biobio
38809,Los Angeles,807,Biobio
38810,Lota,807,Biobio
38811,Talcahuano,807,Biobio
38812,Coquimbo,808,Coquimbo
38813,La Serena,808,Coquimbo
38814,Ancud,809,Los Lagos
38815,Castro,809,Los Lagos
38816,Osorno,809,Los Lagos
38817,Puerto Montt,809,Los Lagos
38818,Valdivia,809,Los Lagos
38819,Magallanes and Chilean Antarctica Region,810,Magallanes and Chilean Antarctica Region
38820,Punta Arenas,810,Magallanes and Chilean Antarctica Region
38821,Curico,811,Maule
38822,Linares,811,Maule
38823,Talca,811,Maule
38824,Rancagua,812,O’Higgins
38825,San Fernando,812,O’Higgins
38826,Los Rios,813,Los Rios
38827,Santiago,814,Santiago
38828,Tarapaca,815,Tarapaca
38829,Iquique,815,Tarapaca
38830,Hanga Roa,816,Valparaiso
38831,San Felipe,816,Valparaiso
38832,Valparaiso,816,Valparaiso
38833,Vina del Mar,816,Valparaiso
38834,Kaohsiung,817,Kaohsiung
38835,Fenglin,818,Hualien City
38836,Hualian,818,Hualien City
38837,Yuli,818,Hualien City
38838,Chiayi,819,Chiayi City
38839,Putai,819,Chiayi City
38840,Talin,819,Chiayi City
38841,Puzi,819,Chiayi City
38842,Taibao,819,Chiayi City
38843,Keelung,820,Keelung City
38844,Jincheng,821,Quemoy
38845,Jinhu,821,Quemoy
38846,Jinsha,821,Quemoy
38847,Houlong,822,Miaoli
38848,Miaoli,822,Miaoli
38849,Tongxiao,822,Miaoli
38850,Toufen,822,Miaoli
38851,Yuanli,822,Miaoli
38852,Zhunan,822,Miaoli
38853,Zhuolan,822,Miaoli
38854,Caotun,823,Nantou
38855,Jiji,823,Nantou
38856,Nantou,823,Nantou
38857,Puli,823,Nantou
38858,Zhushan,823,Nantou
38859,Magong,824,Penghu
38860,Chaozhou,825,Pingtung
38861,Donggang,825,Pingtung
38862,Hengchun,825,Pingtung
38863,Pingdong,825,Pingtung
38864,Taipei,826,Taipei
38865,Chenggong,827,Taitung
38866,Guanshan,827,Taitung
38867,Taidong,827,Taitung
38868,Tainan,828,Tainan City
38869,Taichung,829,Taichung
38870,Taoyuan,830,Taoyuan City
38871,New Taipei City,831,New Taipei City
38872,Xinzhu,832,Hsinchu
38873,Guanxi,832,Hsinchu
38874,Xinpu,832,Hsinchu
38875,Zhubei,832,Hsinchu
38876,Zhudong,832,Hsinchu
38877,Luodong,833,Yilan County
38878,Su'ao,833,Yilan County
38879,Toucheng,833,Yilan County
38880,Yilan,833,Yilan County
38881,Beigang,834,Yunlin
38882,Douliu,834,Yunlin
38883,Dounan,834,Yunlin
38884,Huwei,834,Yunlin
38885,Tuku,834,Yunlin
38886,Xiluo,834,Yunlin
38887,Beidou,835,Changhua City
38888,Erlin,835,Changhua City
38889,Hemei,835,Changhua City
38890,Lugang,835,Changhua City
38891,Tianzhong,835,Changhua City
38892,Xihu,835,Changhua City
38893,Yuanlin,835,Changhua City
38894,Zhanghua,835,Changhua City
38895,Artigas,837,Artigas
38896,Bella Union,837,Artigas
38897,Barros Blancos (Juan Antonio Artigas),838,Canelones
38898,Canelones,838,Canelones
38899,Ciudad de la Costa,838,Canelones
38900,La Paz,838,Canelones
38901,Las Piedras,838,Canelones
38902,Pando,838,Canelones
